1,Indian woman in traditional clothing cooks vegetables on her stove .
0,elderly woman is cooking dinner in a frying pan .
0,elderly woman pan frying food in a kitchen .
1,white-haired woman in cooking vegetables .
5,girl in the salmon colored bikini is standing next to two young people ; one is wearing a black outfit and the other is drinking pop .
8,young people are approached by a flamboyant young woman dressed in a red bikini and a red feathered headress .
9,woman wearing a red costume looks at two other people standing on a street .
5,young woman in a red sequined costume and feather stands on the sidewalk .
2,woman in a red costume to the left of a man and woman standing together .
1,people wearing yellow jackets crosscountry skiing .
1,skiers are making their way through woodland .
5,skiers are sliding down a trail in the woods .
5,men are skiing in the snow in a wooded area .
0,walking up the hill through a forest .
0,lone skier is making their way up a mountain .
0,at the top of a snow covered hill .
0,people are on a snow-covered mountain .
0,people climbing up a snowy mountain .
0,hikers climbing a snowy hill .
2,Asian man in spectacles and a t-shirt preparing some food .
0,man working diligently while sitting at a table .
0,sitting using tool at a table in his home .
1,man whittles in his own home .
0,man is sharpening a knife .
0,light brown dog runs down a path happily .
0,brown dog running down a paved pathway
1,brown dog running next to grass .
0,dog is running down a road .
1,brown dog running
6,girl sitting on the steps of a building wearing a green short-sleeve shirt , blue jeans , flip-flops holding a cup and writing in a journal with her purse sitting at her feet .
6,woman in a green shirt and jeans kneels on a stoop with coffee in hand , her purse beside her and a large door behind her , as she fills out paperwork .
2,woman is sitting on the steps in front of a large black door , writing in a notebook .
3,woman sitting down on steps , writing something down with a door behind her .
0,girl holding a coffee cup is writing outside .
0,walk across a street as utility workers fix a light .
2,people are crossing a street in a large city .
0,are crossing a city street intersection .
0,cross the street at a red light .
0,crossing a city street .
9,sitting in a red chair with a dressy purple dress on and a book sitting on the arm rest .
2,woman dressed in light purple and wearing a corsage clasps her hands in her lap .
2,woman in lavender with short brown hair is sitting in a large chair .
1,women is wearing formal clothing while sitting .
1,short-haired woman is sitting down .
3,woman stands with children on a boardwalk at night overlooking the sea .
5,with three children fishing over boardwalk in the evening .
9,woman and three children stand on a deck with a fishing pole .
3,people on a pier at night with one girl fishing off it .
0,mother and children is fishing on a boardwalk at night .
5,males playing a game in the sand with wooden paddles .
0,of young men playing cricket in a dirt field .
0,west Asian youth play cricket on a dirt pitch .
1,crowd of boys play cricket in an open sand lot .
0,playing cricket in a dry desert area
0,woman is laughing as two small boys play around her and a small girl climbs up her back .
0,girl laughs while holding an younger girl on her back and facing a small child .
0,woman in a green tank top is surrounded by three children , laughing .
5,young woman playing with children at a backyard party in the summer .
1,woman playing with kids .
6,man in a black shirt and black jeans and a little boy are taking a look inside a green truck 's engine while it is parked in a grass field with a gas tank in front of it .
4,male in a black shirt , and black pants , working on the engine of an old , green antique automobile , with a yellow gas canister sitting on the grass .
0,young man and a toddler look under the hood of an old-fashioned truck .
1,man and children work on the engine of an old truck .
1,working on old truck while child watches .
8,woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .
5,young blond woman sitting atop a brown draft horse in the snowy mountains .
2,woman rides a horse near a frozen lake in the winter time .
0,n blue jacket sits on daft horse near a frozen lake .
2,woman in a blue jacket rides a brown pony near water .
8,golden brown horses pull a sleigh driven by a woman in a blue coat .
0,horses pull a carriage driven by a woman over snow covered ground .
0,horses pulling a sled steered by a smiling blond woman .
0,draft horses pull a cart through the snow .
2,horses are pulling a woman in a cart .
0,is enjoying herself being outdoors biking in a forrest preserve .
5,girl in an orange tank top is walking her bike through the forrest .
2,smiling woman in a peach tank top stands holding a mountain bike
0,happy teenage girl taking a break from her bike ride .
0,girl smiles while holding her bike in a field .
0,person climbs a tall , flat mountain while holding onto a safety rope .
0,person is climbing a rock while holding onto a white rope .
0,person climbing down a sheer rock cliff using a rope
0,person wearing a red vest climbs up a steep rock .
0,person rappels down a steep incline .
5,pose inside a rock cavern while bathed in sunlight from the surface .
0,of light in a cave shows three spelunkers
1,rock climbers are posing on big rocks .
0,stand inside a rock dome .
0,people sit in a cave .
5,group of hikers are resting on the ground in front of some mountains .
3,hikers rest with their gear in front of a mountain .
2,group of hikers is resting in front of a mountain .
5,camp with the mountains in the background .
1,group of backpackers lay on the dry ground .
8,woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk .
8,woman in a blue dress stands with a chalk portrait of two children playing by a stream .
2,woman stands next to a chalk drawing in front of a barn-like structure .
1,woman stands outside near an elaborate chalk illustration .
2,woman standing in front of a chalk drawing
5,young adults are sitting around , with the girl pretending to kick one of the guys in the face while laughing , and the guy behind him looks like he 's in midsentence .
7,man wearing an Illinois t-shirt is looking at a camera while a girl is aiming her foot at his face and another man is making an odd face in the background .
7,man sitting on the ground is playfully kicked by a young woman , while a man in the back observes .
5,girl playfully kicks a guy in the face while another person makes faces .
0,girl sitting down puts her shoe up to a guy 's face .
1,group of African American children with their arms above their heads and happy expressions on their faces .
5,group of African-American children have their hands up in the air singing or shouting in a classroom .
5,young dark complected children raising their arms in the air in excitement .
5,children are singing and holding their arms in the air .
5,group of kids in class with their hands in the air .
3,shirtless man jumping off a large concrete structure into a river with his friends watching from the structure .
0,man wearing swimming trunks jumps off a concrete platform into a large body of water .
1,shirtless man leaps into the water as other people watch .
0,man is jumping off complex into a body of water .
1,man jumping into the water .
0,brown dog plays in a deep pile of snow .
5,tan dog stand in the snow and looks up .
5,dog looking at the camera in snow .
5,brown dog is out in the snow .
1,dog runs through the snow .
8,young black person wearing a green shirt and a jacket using a sewing machine .
0,woman wearing a brown headscarf works at a sewing machine .
3,meticulously working with a sewing machine .
0,black woman using a sowing machine .
3,with a brown headscarf sewing .
4,oriental woman with her fist raised in the air , other oriental people around her , and a black Moped beside her .
5,lady in a white t-shirt is looking toward the person with their arm raised in the air .
3,woman wearing a white t-shirt has her right arm extended with her fist closed .
0,girls in white t-shirts standing around a motorcycle .
0,young girls in a street .
0,woman smiles while holding several green peppers at a grocery stand .
0,young woman holds a red and green pepper at a vegetable stand .
0,girl working at a farm market selling peppers .
1,woman smiles as she holds some bell peppers .
3,with a tank top buying green peppers .
8,elderly woman with a cane sits in a large wooden chair next to a weaving loom , in a log cabin .
1,elderly woman is enjoying an afternoon on the porch with family .
2,elderly women is sitting in a chair with a cane in her hand .
3,old women with a cane sitting in her rocking chair .
3,elderly woman with a can is sitting down .
2,little boy in a striped shirt and blue jeans is blowing bubbles from a red container .
0,young jean-clad boy is sitting on brown grass blowing bubbles out of a red container .
0,young boy is sitting outside on a cool day blowing bubbles .
1,boy sitting down outside and blowing bubbles .
1,boy has blown four bubbles on the lawn .
1,young boy is jumping through water being sprayed up from the ground .
5,little boy playing in the water .
5,boy plays in the fountains .
0,child plays in a fountain .
0,boy jumping in a fountain .
0,dog is running out of the tunnel on a dog obedience course .
0,small brown and white dog is running out of a small tunnel .
1,running out of tunnel on obstacle course
9,dog runs out of a tunnel on a course .
0,Corgi runs out of a tunnel .
4,yellow dog and a black and white dog are running in the dirt .
4,blond dog and a black and white dog run in a dirt field .
0,dogs are running in a field .
1,dog chases another dog .
1,dogs running around
5,men barbecuing on the grill with a little girl playing in background .
0,are two people grilling food near a body of water .
0,men stand behind a grill near the ocean .
0,men barbecuing at a beach .
1,men are grilling out .
5,girl in a floral bathing suit jumping on the beach in front of the waves .
5,little girl in a flower print bathing suit , jumping into the ocean .
0,girl in a swimsuit is jumping high , near water .
5,young girl is jumping in the air at the beach .
1,girl jumping into the ocean .
8,little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach .
9,girl in blue swimsuit standing on a handrail near a beach .
5,little girl in the blue bathing suit is posing at the beach .
1,little girl with arms outstretched is posing at the beach .
5,young girl walks on a railing in front of the beach .
2,man in a white shirt is outside leaning against a rail with hats hanging beside him .
2,man in a white t-shirt standing beside a rack of colorful hats .
9,young Asian boy sits on a railing behind a row of colorful hats
7,man is standing next to a rack with hats hanging on it .
1,young boy sits by an outdoor stand displaying hats .
2,black and white dog is being soaked with a jet of water in a blue paddling pool .
0,dog sticking its face into the shower from a garden hose .
4,black and white dog drinking water from a water spray .
4,white and black dog is jumping into a pool .
1,small white dog gets sprayed by water
0,smiling boy swims underwater in a pool .
1,boys smiles underwater at the pool .
1,redheaded boy swimming underwater .
1,small boy swimming underwater
1,boy smiles underwater .
9,Little boy in a red striped shirt on a blue couch pulling out all the pillows .
3,young boy is inside a couch cushion with stuffing hanging out .
9,little boy in a plaid shirt looks up as he lays on a blue sofa
9,young boy sucks on his arm while laying on a blue couch .
9,child is sitting on a couch with a ripped cushion .
2,young boy with his foot outstretched aims a toy at the camera in front of a fireplace .
3,little boy in orange shorts playing with a toy .
1,young child plays with his new light-up toy .
1,with toy gun pointed at the camera .
3,boy with a toy gun .
9,girl in a polka dotted blue jean dress walks barefoot on a balance beam .
2,girl in a jean dress is walking along a raised balance beam .
0,little girl is walking a beam in gymnastics class .
0,little girl balances on a gymnastics beam .
0,little girl is walking on a balance beam .
0,boy wearing blue and yellow walking on a cliff edge .
2,boy in yellow shorts is standing on top of a cliff .
1,young child is standing alone on some jagged rocks .
5,little boy standing high in the air on a rock .
1,stands near edge of cliff .
8,man gestures while facing a woman wearing glasses as they sit inside a restaurant that includes a yellow wall .
6,man in a black shirt talking to a woman in a black shirt in a yellow room .
2,people having a discussion sitting in a restaurant .
2,man and a woman are talking in a restaurant .
0,couple having a conversation over drinks .
5,snowmobile rider flies through the air on his or her machine in front of tall pine trees .
1,jumps snowmobile high in rural area .
0,person on a snowmobile in mid jump .
1,snowmobiler flies through the air .
5,man is up in the air .
1,helmeted men sit on yellow snowmobiles while another man stands behind watching .
1,pose with helmets and goggles on while riding snowmobiles .
9,people are taking a break while on a snowmobiling ride .
1,are riding around on snowmobiles .
1,people and two snowmobiles .
5,man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place .
5,men cleaning snow from a roof , one 's in a lifter , while the other is actually on the roof .
0,man shoveling snow off the roof of a building .
0,people working on removing snow from a roof .
1,men work to shovel snow from rooftops .
6,young boy wearing a black shirt , brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs .
8,young man wearing a black shirt takes a folding chair from a large stack .
0,person helping to set up chairs for a big event .
2,young man in a black shirt stacks chairs .
1,boy is setting up folding chairs .
8,buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone .
5,girl in a red winter coat walks down the city sidewalk as she speaks on the phone .
1,modern buildings made of glass and stone accent the setting .
1,woman is walking at dusk down an urban street .
0,walking along a wall .
8,very young girl playing with a bubble-blowing wand , holding a bottle of bubble solution and walking through a park or field .
3,little girl with brown hair is blowing the petals off of a flower .
2,small girl in a dress blows bubbles in a grassy field .
0,little girl is blowing bubbles in a field .
1,little girl blowing bubbles .
5,people on ATVs in a brown field turn their heads to look at the camera .
1,people ride their four wheelers through the field .
0,people on four wheel ATV 's in a field .
1,people on ATV 's outside .
1,people drive ATVs .
0,person is riding an orange ATV in a large empty field .
7,man on a four wheeler is flying through the air .
1,four wheeler jumping in an empty field .
1,jumping with all terrain vehicle
1,on an ATV catching air !
8,person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .
2,ATV is airborne over a field in front of a white structure .
9,man on a four-wheeler jumps near a small building .
1,man jumps gin the air while riding an ATV
5,on four wheeler in the air .
7,girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer .
9,woman with dark hair wearing a bikini is sitting on a beach .
5,young woman , sitting in the sand , has her eyes closed .
3,woman on the beach getting hit with a blow up hammer .
1,woman sitting on the beach closes her eyes .
7,man is cooking a square pancake : he lifts it with his fingers and a spatula to check to see if it is done .
6,is a pancake pan cooking a pancake and a man is rolling it over on its opposite side with a spatula .
8,man 's hand is shown helping a spatula to flip a pancake from a square frying pan in a messy kitchen .
2,hands are flipping some food in a cast iron pan , with a spatula .
0,man makes a perfect , golden crepe .
4,mother and three children collecting garbage from a blue and white garbage can on the street .
0,woman and three children are picking something out of a blue trashcan .
0,young children stand around a blue and white barrel .
0,children are standing around a blue and white barrel .
0,group of children look into a barrel .
2,boy is jumping off the side of a running stone water fountain in front of a building .
2,boy in s striped shirt is jumping in front of a water fountain .
0,little boy is playfully jumping off the side of a fountain .
1,happy boy is jumping in front OD city fountain .
2,little boy is jumping in front of a fountain .
2,women hugging in a grassy , fenced field with a cow 's behind in the background .
9,women are hugging on a path through a grassy area with a cow visible past them .
0,sisters hugging while visiting a Farm and looking into the camera .
2,girls are hugging in front of a tree and a hill .
1,people hugging with cow in background at farm .
2,are two men in orange life vests signaling to a cruise ship docking at a pier .
0,dock workers and small boat guiding a cruise ship to place to tie up on dock .
5,men in orange and blue safety gear stand on the dock guiding a boat inward .
1,large ship approaching the dock with two men awaiting its arrival .
0,are waiting for a boat to dock .
7,man in sandals and white cardigan sits on a green bench while talking on his cellphone .
9,man with blue pants and a white shirt sitting on a bench talking on a cellphone .
7,bald man in flip-flops sits on a green bench and talks on a cellphone .
7,man sitting on a green bench talking on the telephone .
7,man on a green bench is talking on his cellphone .
8,man wearing a white tank top sings into a microphones on a stage with a crowd watching .
3,man with a microphone is singing to people .
7,man on stage singing into a microphone .
9,singer on a stage with a white shirt .
1,singer on stage singing to fans .
5,men are riding on an elephant with a shack in the background and two of them are wearing hats .
5,guys riding on an elephant with a house-like structures and trees in the background .
0,young men are riding an elephant , sitting in what 's called a howdah .
0,men seated on an elephant in a small village .
0,men and a shirtless boy are on an elephant .
2,man in a gray camouflage shirt and gray pants sits under the hood of a blue truck .
2,man performing auto repair in front of a building .
0,man crouches under a truck hood 's shade to fix it .
5,man sits in the under the hood of a blue truck .
1,mexican man sits under the hood of his truck .
4,young boy , wearing goggles and a heads-up light , and a young girl , are smiling .
5,boy in yellow glasses and red-haired girl pose for the camera .
4,kids , one wearing glasses and a headlamp , are smiling .
3,boy in goggles plays with a read-haired girl .
1,crowd of people outside .
2,dark-haired woman in a green and white apron sits amid her outdoor display of flowers for sale on a city street .
1,woman is sitting by her dried flower display at an outside market .
1,woman sells flowers and incense at the market .
1,lady is sitting down tending to her stand .
0,woman in an apron shopping at a market .
5,individuals in uniforms are gathering under the flags of several different countries .
1,crowd of scouts where there are flags of many nations being held .
1,group of people gather and holding different types of flags .
1,group of people are gathered at some type of outdoor event .
1,reunion of boy scouts from all over the world .
0,baby is crying while holding on to the side of a crib .
0,white baby boy crying over a tipped over toy .
2,baby in a blue shirt and white pants .
1,baby with blond-hair crying or yelling .
2,toddler in a blue shirt is crying .
5,couple is sitting on the sand with their feet in the water , and they are shaking hands .
5,man and woman wearing sunglasses sit halfway in the water .
9,boy and a girl holding hands while sitting on a shore .
1,couple with sunglasses are laying on the beach .
5,blond holding hands with a guy in the sand .
9,boy wearing a white t-shirt walks on the grass and carries a soccer ball .
3,boy walks with a ball tucked under his arm .
3,boy walks with a soccer ball near a fence .
9,boy carries a soccer ball on a field .
0,boy carrying a soccer ball .
1,woman is at an ice cream shop and she is waiting for the man to scoop her ice cream .
0,woman is awaiting her ice cream as a young teenage boy scoops it .
0,woman is watching as a guy is scooping ice cream from a freezer .
2,man scoops out ice cream for a female customer in a cafe .
0,woman watches as a young man scoops ice cream for her .
7,man is eating alone at a table near another table where a man and woman are seated .
4,are sitting at a table and eating beside a green and white wall .
0,sit down on stools to enjoy a quick bite to eat .
1,group of people are sitting on stools eating some food
0,people are eating by a teal colored wall .
1,are standing around an American flag that is spread out , facing the wrong direction .
5,people are holding an american flag in the middle of a bunch of people .
5,parade of people walk the street carrying the American flag .
1,group of people spread out an American flag for all to see .
1,group of people surrounding the American flag .
3,young girl with braids is painting with water colors on a white paper on the wall .
3,child paints on a large paper with water colors .
0,artist paints clouds onto a canvas .
0,young girl painting a picture .
0,child painting a picture .
8,man in aerodynamic gear riding a bicycle down a road around a sharp curve .
9,bicycle up a road , while cows graze on a hill nearby .
9,cyclist is riding a bicycle on a curved road up a hill .
5,biker is riding around a curve in the road .
7,man on a mountain bike is pedaling up a hill .
5,little girl in a blue jeans vest is running across the grass and laughing .
2,little girl with a blue jean jacket smiling while running in a field .
3,little girl with a jean jacket on is running and laughing .
2,little girl in a denim jacket running through a field .
1,little girl is running on the grass and smiling .
5,gray and black-haired male is holding his glasses in one hand while looking at something in the other hand ; surrounded by numerous amounts of machines .
5,in blue shirt and black pants is looking at his thumb on one hand while holding glasses in his other hand .
2,man in a blue button-up is standing in a room , holding his glasses .
0,elements are too small to visualize without a microscope .
2,man in a laboratory is examining something .
1,couple show their affection on an escalator by embracing and kissing one another .
4,black-haired man and woman , probably a couple , are kissing on an escalator .
4,people , a balding man and a woman , are kissing on an escalator .
1,couple kissing while going up the escalator .
1,couple kissing on an escalator .
6,rugby game being played , one man in a green jersey is being lifted up by his teammates with the ball , while a competitor in a red jersey is similarly lifted to tackle him .
2,soccer player in a green uniform with a ball in is hands is being held up by some of his teammates , while an opposing player in red reaches for the ball .
2,green team lifts a player up in victory after a hard game , but will the red team interfere ?
5,soccer player in green is held high above his teammates and opponents in red .
0,player lifted to attempt a score against a red team defending .
5,men pushing wheelbarrows , two men looking at them , they are in the desert near some block construction buildings .
5,group of workers in the desert , two with wheel barrels and two just standing around .
5,are constructing a wall in the desert .
5,pushing wheelbarrows in the desert .
5,men are working in the hot sun .
3,young group of friends adorned with face paint and feathered headbands sit on a bench .
5,dressed as Native Americans sit in the park with their school bags on the ground .
3,young women sitting on a green bench wearing headbands with feathers in them .
3,young girls with backpacks sitting on a green park bench .
1,young girls wearing headbands sitting on park bench
1,woman is surprised to have her picture taken on this fall day outside Spaulding 's women 's store .
2,young woman in jeans and a gray sweater walks on the sidewalk in a shopping district .
0,woman posing for a picture while shopping .
1,in front of clothing store .
0,lady has a black sling bag .
4,woman standing with 3 other people in a store with two tables , some shelves with coffee and tea for sale , and a refrigerated drink case .
2,woman in a gray sweater and black baseball cap is standing in line at a shop .
2,woman in a hat waits to be served at a store .
5,people are standing in the store .
2,woman in a cap at a coffee shop .
7,man wearing a black jacket and gray slacks , stands on the sidewalk holding a sheet with something printed on it in his hand .
2,man in a black jacket is standing with a group of people behind him .
5,man in a black jacket is selling lottery tickets in the sidewalk .
1,vendors sell their wares to tourists .
2,stands holding a paper in a city .
3,black dog playing fetch with a ball of rope .
0,large black dog is playing in a grassy yard .
1,black dog running after his rope toy .
0,black dog jumping to catch a rope toy
0,black dog pounces to get a rope toy .
1,young girl is looking through an old fashioned video camera .
2,little girl is holding a cine camera in front of her face .
1,with rosy cheeks and lips holding black toy gun .
3,young girl steadies her aim with a camera
3,is a kid with a gun .
4,is a woman and man wearing orange shirts , playing instruments with sheet paper in front of them .
0,cello player is playing during a concert .
5,woman in a red shirt playing the cello .
0,female playing a song on her violin .
2,woman in a red shirt plays a cello .
0,woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho .
9,woman wearing a scarf and reading a thin book reclines on a wooden structure .
9,woman wearing a red beaded necklace sits on a wooden deck while reading .
9,in odd clothes reading a brochure while sitting on a wooden porch .
4,woman in a black head piece , sitting down and reading .
1,musician plays his electric guitar surrounded by sound equipment .
7,man wearing purple clothing is playing a guitar on a stage .
1,musician is posing while playing an odd-shaped guitar .
2,man dressed in a funky outfit is playing guitar .
0,black-haired man plays a guitar .
5,hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team .
0,hockey game is being played and a hockey player named " David " is trying to score against the goalie .
0,ice hockey goalie is trying to protect the net from players scoring a goal .
0,hockey player attempting to score against a goalie as a defenceman watches .
0,hockey goalie is trying to prevent a goal from the opposing team .
8,man in a gray uniform carefully inserts a metal rod into a glowing opening .
7,man in an old building holding what looks like a light on a long pole .
2,man in a light green suit is operating machinery in a factory .
0,technician is figuring out the best way to open a huge safe .
2,professional glass maker firing a piece in a gigantic oven .
5,small child and an adult walk on the beach in front of ocean waves .
5,adult and a child walk along the beach during the day .
5,adult and child walking along the beach on the sand .
9,woman and a child are walking on a beach .
0,man and a child walking down a beach .
8,store employee , dressed in a red apron & a baseball cap , sits on a ledge in front of the store .
2,elderly man in a white shirt and red apron sits outside a store .
8,man in a red apron wearing a baseball cap is sitting on a step .
1,waiting outside the store .
7,man in an apron sits on a curb .
2,brown and white dog catches a Frisbee in it mouth in front of a group of people .
0,brown and white dog jumping up to catch a Frisbee while an audience watches .
2,black and white Border Collie catches a Frisbee in front of an audience .
0,agile dog catches a Frisbee while a crowd of onlookers watches closely .
0,dog jumps to catch a Frisbee , while many people watch .
2,men in a tennis court in a city are standing on either side of the net talking to each other .
2,in black hat teaching another man tennis on a fenced in tennis court .
1,male tennis players conversing across the net on an outdoor court
1,tennis players are talking on the tennis courts .
0,men playing tennis behind a fence .
0,jugglers using flaming torches are performing for a crowd of people who are sitting on steps .
2,man and a woman are performing with fire in front of a crowd in an urban concrete park .
1,male and female fire performer , work their craft in front of an audience .
1,performers being watched by an interested crowd .
3,people performing tricks with fire for a crowd .
6,young boy in a yellow shirt is jumping in a grassy area with a younger boy , in a white shirt , standing behind him .
2,young boy in a white shirt is following his brother outside .
0,young children are walking through a wooded area .
1,children running with no shoes on .
1,young children playing outside .
9,toddler sitting on a pile of rocks holding a rock at a beach .
1,baby is sitting on and playing with smooth rocks .
1,baby is stacking rocks on the beach .
1,small boy is playing with rocks
0,sits on a pile of rocks .
8,kid wearing a Gap hat looks into the camera with a funny face and ice cream cone in his hand while a woman looks on from behind him .
8,woman sits with a boy in an orange hat with a cookie in his hand as he makes a funny face .
0,lady and a boy who is having ice cream are sitting together .
1,child finishing an ice cream cone mugs for the camera .
2,boy in a Gap hat is making a silly face .
9,men , one wearing a white shirt standing on something , hanging up a picture of a child .
3,person is hanging up pictures of women with a few onlookers watching surrounded by bikes .
8,man in a white shirt hangs a painting in a run down store while other men watch .
1,are four Eastern guys working on and hanging pictures of humans .
2,man is putting up a poster in front of a shop .
2,man in a hat , yellow shirt and dress slacks playing in the sand with a young boy .
8,man wearing a hat and a small boy in a bathing suit playing in the sand .
5,older person and a small boy play in the sand near the water .
9,person in a hat is playing with a boy on a beach .
5,father is playing with his child in the sand .
0,blond child is wearing blue goggles and a green Speedo tank top while swimming underwater .
2,girl in a green Speedo top and blue goggles holds her breath underwater .
1,boy underwater with someone helping him to swim
1,child swimming underneath the water .
1,child is swimming with goggles on .
2,Asian men are riding on a motorcycle in the midst of a crowd full of other motorcycle riders .
4,young men , two riding a motorbike on a busy street , looking at something and smiling .
5,oriental men are riding on a red moped scooter in the city with many people .
1,group of motorcyclist are ridding through the streets .
9,on a motor-scooter riding down a busy urban street .
0,man and two women are playing a board game at a wooden table while drinking alcohol .
0,people around a table playing a board game and drinking beer .
4,ladies and a man playing a card game and drinking beer .
0,people are sitting around a table playing a game .
0,group of people playing a board game .
1,young people are standing around drinking beverages at some kind of outdoors gathering with food .
1,are many people wearing either jackets or layers drinking beer or diet Coke .
0,group of people wearing warm clothes are having a party outside .
3,enjoy a gathering with Pabst Blue Ribbon and Diet Coke .
1,gathering of people drinking beer and talking
9,person has a striped shirt on and is holding on to a rope on a mountain .
0,kid rock climbing against the backdrop of a green valley
5,person in the striped shirt is mountain climbing .
2,woman in a striped shirt climbs up a mountain .
0,young man climbs a rocky hill .
5,young man with the white t-shirt and jeans is rappeling up the rock wall .
1,with red shoes , white shirt and gray pants climbing .
0,man climbing the side of a cliff .
0,man climbing a rock wall
1,man is rock climbing .
9,climber wearing a blue helmet and headlamp is attached to a rope on the rock face .
1,with blue helmet and purple pants is rock climbing .
0,woman in purple snakeskin pants climbs a rock .
0,rock climber climbs a large rock .
0,man climbs a rocky wall .
2,little girl is playing with a toy in a public fountain .
0,little girl playing in water on a frog sculpture .
3,child playing with a fountain at the beach .
0,girl looks at a fountain that sprays water .
3,child plays with a fountain .
0,black dog runs along the beach and jumps over a wood barrior .
0,dog jumping over a small wall at a beach near the water .
0,black dog is jumping over a log along a beach .
1,animal is running on the beach .
1,dog is running on the beach .
2,are eating in a cafeteria with a wood beam and glass ceiling .
5,sitting in a restaurant eating and one is reading the paper .
1,restaurant filled with chairs and consumers .
0,sitting and eating inside a diner .
0,of people eating in a restaurant .
3,woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening .
2,girl in a white t-shirt and red shorts is looking out of an underground passage .
2,girl in red short and a white T-shirt underground looking out of a hole .
8,girl wearing a red short and a white shirt looking through a hole .
0,woman inside a drain , looking out .
1,and white bird standing on hand of someone holding sunflower seeds
5,small bird is clinging to a finger of the hand holding the seeds .
1,black and white bird eating seeds out of someone 's hand
0,small bird sits in a person 's hand and eats seeds .
0,black and white bird standing on a hand .
5,ball boys are waiting on the side lines of the tennis court while they watch the lady hitting the ball .
5,tennis match is in progress with ball chasers on the sidelines with an audience in the background .
5,game of tennis is shown with one of the female players about to hit the ball .
2,woman in a white shirt and pink skirt is about to hit a tennis ball .
0,boys are ready to receive a ball at a tennis match .
5,brown dog is running in the sand .
5,brown dog playing in the sand .
5,dog running fast in the sand .
1,brown dog plays at the beach .
5,dog is standing in the sand .
5,man is crossing the street and in the distance you can see a building under construction .
7,is a man standing on a rooftop with construction in the background .
7,man is standing on top of a tall building that overlooks the city .
5,man walks across the field of view in front of a cityscape .
3,man with a hat walks along train tracks .
6,gu , wearing blue gloves and a brown vest , with a large camera pointed toward a Conquest trailer with a solar cell at his feet .
8,man looks through a large camera-like device in a field near a camper and some parked vehicles .
4,is a man in black standing near vehicles and a camper , setting up video equipment .
4,man under the black hood of a camera , standing close to vehicles and an RV .
0,man looking through telescope at a trailer park .
1,small child wades through the water while being guided by another person .
5,young boy wearing a colorful bathing suit splashing in the ocean
5,young boy laughs while splashing in the ocean .
1,young child splashing in water .
5,little boy stands in the surf .
5,people walking on the pavement with a fence in the background all under the sky with clouds .
5,woman in Muslim attire is walking with a young boy down the street .
0,people walking across a bridge in both directions .
2,are walking in front of a fenced area .
5,in a red sari walks down the street .
1,little tan dog with large ears running through the grass .
0,is a small beige dog running through a grassy field
5,small dogs ears stick up as it runs in the grass .
1,playful dog is running through the grass .
1,small dog is running across the lawn .
0,woman is jogging on a sidewalk next to an elevated grassy platform .
5,young woman in jogging suit running along the bank of a river .
1,jogger passes under an outstretched tree branch .
0,woman in a tight fitting outfit is running .
0,woman running along a river along a path .
7,man in red pants balancing on a blue object with his hands
7,man wearing red pants is balancing on a blue sculpture .
7,man is raised up on his hands on a blue platform .
7,man in red pants jumping on a park table .
1,athlete leaping over an obstacle .
4,brown , black and white dog is running through a large field with its mouth open .
3,dog with its mouth open running through a field torwards the camera .
4,black , brown and white dog running through a field .
1,black and white dog is running through the field .
0,dog running in a field .
2,little girl in a pink bathing suit swimming in a pool .
1,little girl swimming in outdoor pool .
2,girl in a pink swimsuit in a pool
0,little girl swimming in a pool .
0,girl swimming in a pool .
7,man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle .
7,man wearing all white is walking on a rope attached to a bike while surrounded by people .
8,bike sitting in a street with a rope tied to it and a guy walking on the rope .
5,street performer is performing with a bike in the foreground .
3,man is doing a trick with a bike .
5,child and a young adult the adult is maybe demonstrating how to do something to teach the young child
3,man with a bucket and a child pointing to some machinery .
4,man and a child stand next to a blue and black tube .
7,man and child on a ship doing maintenance .
0,father and son working on a boat .
9,young girl does a handstand on a bed with blue sheets .
9,small child doing a handstand on a bed .
1,little girl standing on her head .
1,child is standing on her head .
0,girl is upside down on a bed
3,with reflective safety jackets on are working on a street intersection with many orange reflective cones .
1,construction workers in bright vests prepare road to be worked on .
1,wearing orange safety vest are working on street repairs .
1,group of men in orange safety vests are working .
1,construction men are working .
7,man in jeans and a yellow safety jacket is working on bricks in the ground .
3,man with a safety vest is kneeling down and cleaning the bricks .
2,man in a yellow vest and jeans is caulking a sidewalk .
7,man with a router working on the sidewalk .
3,man grinding stones with a tool .
5,men in construction vests are working on the side of a street with machines .
0,construction workers are working on repairing a cobblestone walkway .
0,construction workers operate a machine that steams the street .
